revenue_per_user,orders_cnt_per_user,converted_from_main_screen_to_item_card_screen,group,period
955.8,8.0,0,B,in test
1070.7,10.0,0,A,in test
1072.0,10.0,1,B,in test
1032.3,13.0,1,B,in test
907.6,8.0,0,B,in test
1009.9,12.0,0,A,in test
1045.9,8.0,1,A,in test
1073.8,12.0,0,A,in test
1026.6,10.0,1,B,in test
1040.9,8.0,0,A,in test
969.2,9.0,1,B,in test
1021.4,10.0,0,B,in test
957.8,10.0,0,A,in test
987.3,11.0,0,A,in test
960.2,8.0,1,B,in test
1076.2,14.0,0,A,in test
953.5,11.0,0,B,in test
1019.7,10.0,0,A,in test
988.7,10.0,0,B,in test
986.8,10.0,0,B,in test
1040.1,10.0,0,B,in test
974.5,11.0,0,A,in test
985.9,6.0,1,A,in test
1097.2,12.0,0,A,in test
1115.9,14.0,1,A,in test
1006.9,8.0,0,A,in test
1016.1,12.0,0,A,in test
1021.6,8.0,1,B,in test
1003.5,11.0,0,A,in test
900.2,11.0,0,B,in test
1029.8,12.0,1,A,in test
1063.1,9.0,0,B,in test
1019.6,11.0,0,B,in test
1039.0,11.0,0,B,in test
1014.0,10.0,1,B,in test
959.3,10.0,0,B,in test
885.6,11.0,1,A,in test
966.3,6.0,0,A,in test
972.4,9.0,0,B,in test
1042.8,11.0,0,A,in test
954.4,12.0,0,A,in test
1010.1,8.0,0,B,in test
1086.3,9.0,0,A,in test
956.6,10.0,0,B,in test
966.3,11.0,0,B,in test
959.6,10.0,0,A,in test
1067.5,9.0,0,A,in test
964.5,11.0,0,A,in test
967.8,12.0,0,B,in test
1026.4,8.0,0,B,in test
1014.0,8.0,0,B,in test
1039.6,10.0,0,B,in test
1034.7,12.0,0,B,in test
961.5,10.0,0,B,in test
994.1,9.0,0,B,in test
1012.5,10.0,0,B,in test
959.1,10.0,0,B,in test
984.9,9.0,0,A,in test
1016.1,11.0,1,B,in test
956.8,13.0,0,A,in test
1035.4,11.0,0,B,in test
942.4,8.0,0,B,in test
1040.7,9.0,0,B,in test
1097.4,11.0,0,B,in test
1054.0,7.0,0,A,in test
1054.8,11.0,0,A,in test
957.2,11.0,0,A,in test
1051.4,11.0,0,B,in test
992.9,11.0,0,B,in test
926.7,10.0,0,B,in test
1004.4,9.0,0,B,in test
1020.2,10.0,0,B,in test
1000.6,15.0,0,A,in test
987.2,12.0,0,A,in test
964.4,11.0,0,B,in test
928.0,11.0,0,A,in test
1047.4,8.0,0,A,in test
992.9,11.0,0,A,in test
1009.8,10.0,0,B,in test
905.7,10.0,1,A,in test
1047.3,12.0,0,A,in test
1064.7,11.0,0,A,in test
1069.6,6.0,0,A,in test
1015.7,10.0,1,A,in test
970.3,10.0,1,B,in test
1039.6,13.0,0,A,in test
1050.4,9.0,0,B,in test
966.2,9.0,0,B,in test
931.0,11.0,0,B,in test
1004.6,8.0,0,B,in test
1091.6,11.0,0,B,in test
951.3,13.0,0,A,in test
941.9,10.0,0,B,in test
1020.3,10.0,1,B,in test
1051.0,9.0,0,B,in test
1052.1,10.0,0,B,in test
1015.5,8.0,0,A,in test
961.4,8.0,0,B,in test
976.1,9.0,0,B,in test
955.6,11.0,1,A,in test
1062.8,10.0,0,A,in test
963.4,11.0,1,B,in test
1036.2,10.0,0,B,in test
1056.9,13.0,0,A,in test
935.2,9.0,0,B,in test
1075.2,9.0,0,B,in test
961.8,9.0,0,B,in test
992.7,10.0,0,A,in test
1075.6,9.0,0,B,in test
999.4,11.0,0,B,in test
1024.0,9.0,0,A,in test
946.7,10.0,0,A,in test
981.8,12.0,1,B,in test
1084.8,7.0,0,B,in test
968.8,7.0,0,A,in test
1013.8,9.0,0,B,in test
1017.3,9.0,0,A,in test
910.1,12.0,1,B,in test
1019.7,11.0,0,B,in test
950.4,9.0,0,B,in test
984.2,9.0,0,B,in test
1058.0,12.0,0,A,in test
923.7,9.0,0,B,in test
1043.0,11.0,0,A,in test
910.0,9.0,0,B,in test
1070.9,11.0,0,A,in test
1000.6,9.0,0,A,in test
1015.4,12.0,0,A,in test
1042.8,10.0,0,B,in test
1012.7,8.0,0,B,in test
978.1,10.0,0,B,in test
1005.8,9.0,0,A,in test
974.6,9.0,0,A,in test
939.7,12.0,0,B,in test
1006.3,11.0,0,A,in test
1024.6,8.0,1,B,in test
966.9,12.0,0,A,in test
1016.8,10.0,0,A,in test
1027.4,11.0,0,A,in test
1056.2,10.0,0,A,in test
982.0,11.0,0,B,in test
983.0,11.0,0,B,in test
992.8,10.0,1,B,in test
961.8,9.0,0,B,in test
1070.4,12.0,0,A,in test
994.7,10.0,0,B,in test
1033.4,10.0,0,B,in test
986.1,8.0,1,A,in test
1060.0,9.0,0,A,in test
982.7,10.0,0,B,in test
924.5,10.0,0,B,in test
995.7,7.0,1,A,in test
1104.4,7.0,1,B,in test
995.4,8.0,1,A,in test
953.0,10.0,0,A,in test
937.5,12.0,0,B,in test
1052.5,10.0,0,A,in test
983.9,11.0,0,B,in test
989.3,11.0,0,B,in test
1093.6,10.0,1,B,in test
977.1,11.0,0,B,in test
998.7,10.0,0,B,in test
978.1,10.0,0,B,in test
933.3,11.0,0,A,in test
1028.2,11.0,0,B,in test
1074.6,9.0,1,B,in test
1054.0,9.0,0,A,in test
1116.4,8.0,0,A,in test
1072.5,11.0,0,A,in test
956.3,10.0,0,B,in test
962.5,11.0,0,A,in test
940.6,12.0,0,A,in test
1066.9,10.0,0,A,in test
1028.8,10.0,1,A,in test
961.9,11.0,0,B,in test
918.8,12.0,0,B,in test
978.1,9.0,1,A,in test
922.0,11.0,0,B,in test
979.1,9.0,0,A,in test
1049.0,9.0,0,A,in test
992.2,9.0,0,B,in test
1002.2,7.0,0,A,in test
968.0,11.0,0,B,in test
1035.9,10.0,0,B,in test
903.6,9.0,0,B,in test
1004.0,9.0,0,A,in test
1047.5,10.0,1,A,in test
981.5,10.0,0,B,in test
1003.0,11.0,0,A,in test
1022.8,10.0,0,B,in test
982.2,12.0,0,B,in test
955.1,11.0,0,B,in test
991.7,7.0,0,A,in test
959.9,10.0,1,B,in test
1026.0,8.0,0,A,in test
935.0,11.0,1,B,in test
1057.1,10.0,1,B,in test
962.9,11.0,0,B,in test
1060.1,10.0,0,A,in test
1061.6,9.0,0,A,in test
975.5,12.0,0,A,in test
1045.1,11.0,0,A,in test
963.8,13.0,0,A,in test
954.9,14.0,0,A,in test
1089.0,10.0,1,B,in test
1095.7,9.0,0,A,in test
1056.6,10.0,1,B,in test
969.5,10.0,0,B,in test
1041.3,12.0,0,B,in test
911.1,8.0,0,A,in test
908.8,10.0,0,A,in test
1023.3,12.0,0,A,in test
1072.1,7.0,0,A,in test
1109.3,13.0,1,A,in test
1003.2,9.0,0,B,in test
991.9,8.0,0,A,in test
998.8,10.0,0,A,in test
1049.9,11.0,0,B,in test
935.7,9.0,0,A,in test
1083.7,10.0,0,B,in test
995.3,12.0,0,B,in test
995.0,8.0,0,A,in test
997.3,9.0,0,B,in test
1008.8,10.0,1,A,in test
1001.8,10.0,1,B,in test
939.9,8.0,0,B,in test
1062.8,11.0,1,B,in test
917.0,11.0,0,B,in test
1003.6,10.0,0,B,in test
899.8,11.0,0,B,in test
1003.6,10.0,1,A,in test
957.9,12.0,0,B,in test
1009.4,10.0,1,B,in test
985.7,11.0,0,B,in test
939.4,9.0,0,B,in test
906.7,8.0,0,B,in test
1006.8,12.0,0,A,in test
916.4,10.0,0,A,in test
1034.5,6.0,0,A,in test
909.4,9.0,0,B,in test
972.2,11.0,1,B,in test
1007.3,10.0,0,B,in test
926.3,11.0,0,B,in test
929.4,12.0,0,A,in test
1006.1,9.0,0,A,in test
909.6,9.0,0,B,in test
992.6,11.0,0,A,in test
961.1,11.0,0,B,in test
1076.6,11.0,0,A,in test
951.0,7.0,0,A,in test
1054.1,11.0,0,B,in test
1028.8,10.0,0,A,in test
985.3,7.0,0,A,in test
1031.1,8.0,0,B,in test
1010.0,9.0,0,B,in test
1011.3,8.0,0,A,in test
1024.1,9.0,0,B,in test
971.1,14.0,0,A,in test
1044.1,10.0,0,B,in test
915.0,10.0,0,B,in test
968.4,9.0,0,B,in test
1003.4,10.0,0,B,in test
1071.5,11.0,0,B,in test
992.1,10.0,0,B,in test
1045.3,10.0,1,A,in test
1036.2,10.0,0,B,in test
959.1,10.0,0,B,in test
1030.4,11.0,0,A,in test
1081.1,13.0,0,A,in test
915.4,10.0,0,B,in test
1045.2,9.0,0,B,in test
936.7,11.0,0,A,in test
977.4,12.0,0,A,in test
1028.5,9.0,0,B,in test
1015.9,10.0,1,B,in test
1032.2,11.0,0,B,in test
974.2,11.0,0,B,in test
939.7,10.0,0,B,in test
960.3,9.0,0,B,in test
1141.4,8.0,1,B,in test
1018.5,9.0,0,A,in test
982.7,8.0,0,B,in test
982.3,8.0,0,A,in test
899.1,9.0,0,A,in test
969.4,10.0,0,A,in test
950.4,9.0,0,A,in test
1017.1,11.0,0,B,in test
965.0,11.0,0,B,in test
996.2,8.0,0,B,in test
1056.2,10.0,0,B,in test
964.9,11.0,0,B,in test
970.7,11.0,0,A,in test
953.6,11.0,1,B,in test
997.2,12.0,0,A,in test
1019.2,10.0,0,A,in test
928.4,12.0,0,A,in test
1035.7,8.0,0,A,in test
1016.9,10.0,0,B,in test
889.8,15.0,1,A,in test
1122.8,12.0,1,A,in test
1045.4,10.0,0,B,in test
1055.0,9.0,0,B,in test
948.9,10.0,0,B,in test
953.7,11.0,0,B,in test
1009.1,10.0,0,B,in test
1024.2,9.0,0,B,in test
926.4,11.0,0,B,in test
989.3,6.0,1,A,in test
927.7,10.0,0,B,in test
942.9,12.0,1,A,in test
977.4,12.0,0,B,in test
998.8,11.0,0,B,in test
952.0,7.0,0,A,in test
976.8,9.0,0,B,in test
1017.8,7.0,0,A,in test
1079.7,11.0,1,A,in test
992.0,11.0,0,A,in test
955.9,9.0,0,A,in test
995.2,10.0,0,A,in test
1048.5,11.0,0,B,in test
1002.0,11.0,0,B,in test
1051.4,10.0,0,A,in test
1010.2,9.0,0,A,in test
1030.0,9.0,0,B,in test
938.8,9.0,0,B,in test
940.1,7.0,1,A,in test
1043.5,9.0,0,A,in test
1014.8,7.0,0,A,in test
1069.6,11.0,1,A,in test
942.3,9.0,0,B,in test
1102.5,12.0,0,A,in test
1056.0,10.0,0,B,in test
1078.1,11.0,1,A,in test
1001.0,9.0,1,B,in test
1042.7,7.0,0,A,in test
931.4,10.0,0,B,in test
1014.9,11.0,0,B,in test
1023.1,10.0,0,B,in test
948.4,11.0,1,B,in test
945.9,10.0,0,B,in test
914.3,13.0,0,A,in test
983.3,9.0,1,A,in test
1045.1,7.0,0,A,in test
1029.5,9.0,0,A,in test
1062.8,10.0,0,A,in test
1017.4,9.0,1,A,in test
937.4,12.0,0,A,in test
1050.4,9.0,0,A,in test
1055.1,10.0,0,B,in test
1028.0,10.0,1,B,in test
938.5,7.0,0,A,in test
1012.9,10.0,0,A,in test
957.9,10.0,0,B,in test
1125.6,10.0,1,B,in test
978.6,9.0,0,A,in test
989.1,11.0,0,A,in test
976.5,8.0,0,A,in test
1056.0,9.0,0,A,in test
1025.3,10.0,0,B,in test
1038.5,13.0,0,A,in test
954.8,12.0,0,A,in test
962.4,10.0,0,B,in test
1048.1,9.0,0,A,in test
1006.9,8.0,0,A,in test
842.0,7.0,0,A,in test
1021.3,10.0,0,A,in test
945.6,8.0,0,A,in test
994.1,9.0,0,B,in test
1089.1,10.0,0,B,in test
1040.4,9.0,0,B,in test
924.7,10.0,0,A,in test
1031.3,9.0,0,B,in test
1034.2,9.0,0,B,in test
1020.4,11.0,0,B,in test
979.2,10.0,0,B,in test
1176.2,11.0,0,B,in test
955.9,14.0,0,A,in test
997.7,9.0,0,B,in test
1034.3,11.0,0,A,in test
1002.2,10.0,0,A,in test
992.7,11.0,0,A,in test
1062.4,8.0,0,A,in test
917.2,12.0,0,A,in test
1066.9,10.0,1,A,in test
1104.6,12.0,0,A,in test
973.5,11.0,0,A,in test
1027.4,7.0,0,A,in test
952.3,10.0,0,B,in test
1026.3,10.0,0,B,in test
1085.7,14.0,0,A,in test
989.7,9.0,0,B,in test
1081.0,12.0,1,A,in test
1038.9,7.0,0,A,in test
1094.9,10.0,0,A,in test
966.1,12.0,0,A,in test
862.0,10.0,0,B,in test
1066.5,10.0,0,B,in test
1017.5,13.0,0,A,in test
1032.2,10.0,0,B,in test
978.3,6.0,0,A,in test
977.0,11.0,0,B,in test
1100.3,10.0,0,B,in test
1003.1,11.0,0,B,in test
1074.5,9.0,0,B,in test
1119.0,14.0,0,A,in test
