party_rk,purchase_sum,russian_region_nm,russian_region_cd,timediff_to_msk_hour_cnt,russian_federal_district_cd
644337323,2979.92,,,,
536785039,40355.4,,,,
427751971,64894.46,,,,
728751110,30773.6,,,,
299105436,99362.67,,,,
424459576,6444.0,,,,
559280350,64440.0,,,,
211448073,407744.69,,,,
665040329,1094667.51324,,,,
686774540,1976.0,,,,
636431564,56030.0,,,,
680161506,82799.08,,,,
283115021,177809.65,,,,
360853191,8873.78,,,,
379376961,8768.0,,,,
155735444,276931.06,,,,
386954562,359333.24,,,,
642284618,36615.26,,,,
587683711,20075.62,,,,
678624051,55003.98,,,,
256944980,27715.61,,,,
623049419,11954.81,,,,
161078633,477142.25,,,,
691722000,122740.82,,,,
256128065,105.0,,,,
383188734,27318.0,,,,
759805221,46847.29,,,,
529056813,7249.73,,,,
664597878,749739.49,,,,
374420531,18191.0,,,,
261224698,90711.59,,,,
534599133,19359.32,,,,
529877038,197815.54,,,,
257048320,3500.0,,,,
430241142,61789.0,,,,
534585259,24800.0,,,,
541947332,290289.26,,,,
764904753,123240.0,,,,
426256625,45272.97,,,,
593406025,37683.0,,,,
531048098,6574.2,,,,
275690740,50700.59,,,,
2127755,70386.11,,,,
752348972,11301.93,,,,
271061150,1014.0,,,,
552746048,66814.02,,,,
696145714,28916.3,,,,
560214872,18275.84,,,,
515519929,11959.08,,,,
517329483,1268.7,,,,
531997623,65763.98,,,,
692728027,21503.0,,,,
592259832,12208.0,,,,
513483003,28514.86,,,,
154705109,17453.0,,,,
116683278,627372.35,,,,
791203891,87717.46,,,,
777216360,11369.0,,,,
629709395,2916.74,,,,
677977291,47328.79,,,,
744437756,9671.0,,,,
387830711,4675.91,,,,
733941968,1035.0,,,,
611980822,34470.72,,,,
430764498,15798.0,,,,
688557444,94.0,,,,
697079134,17039.09,,,,
423973052,1200.85,,,,
759810439,89.94,,,,
257379328,1165449.21,,,,
512027460,22059.19,,,,
792714558,34158.51,,,,
221561462,100243.29,,,,
322522552,20646.05,,,,
374032785,15519.0,,,,
540879213,25000.0,,,,
145531882,1208852.00182,,,,
518913487,25808.0,,,,
222455623,999484.18,,,,
398392560,1433.18,,,,
394464835,1358.0,,,,
650653813,9042.68,,,,
289597096,96525.44,,,,
529044881,55548.99,,,,
795989324,15915.68,,,,
747342821,16440.0,,,,
256221737,42403.72,,,,
145887690,49265.03,,,,
653418900,54384.1,,,,
134608588,736630.8135,,,,
742367894,152947.77,,,,
706206874,23060.45,,,,
783228588,19718.0,,,,
590309513,144945.8,,,,
690465192,12320.0,,,,
596231600,94234.6,,,,
57282684,8358.47,,,,
569746453,46918.16,,,,
513502936,809.98,,,,
706645930,12627.12,,,,
222882685,23155.07,,,,
680208444,39272.0,,,,
401756312,11822.2,,,,
155381432,2400.0,,,,
621388295,25974.0,,,,
510342645,103601.74,,,,
236803686,81873.99,,,,
335313293,198925.47,,,,
308888290,19650.0,,,,
589470465,30178.09,,,,
517989000,300103.83,,,,
514849966,35000.0,,,,
702680007,72493.03,,,,
274128776,545962.28,,,,
589465035,26812.56,,,,
402896717,6529.88,,,,
268561765,20178.03,,,,
605576801,6641.79,,,,
509541708,14346.0,,,,
782427155,93096.42,,,,
402527579,1488.5,,,,
265506210,100.0,,,,
601071898,4497.39,,,,
509160281,13461.27,,,,
516209062,72999.3,,,,
726793142,5889.0,,,,
365504360,19166.34,,,,
154744575,4320.43,,,,
314087959,55761.3,,,,
790427403,3743.0,,,,
536800272,50174.05,,,,
311714282,53988.85,,,,
310647315,500.0,,,,
237637639,1265629.45,,,,
706393737,12483.89,,,,
294606489,384319.33837,,,,
309755549,234.0,,,,
621312626,8940.0,,,,
256433409,13540.0,,,,
723551434,17868.3,,,,
428085699,9091.0,,,,
135664500,439.0,,,,
376599675,1205.6,,,,
748332723,6968.12,,,,
375513734,44894.52,,,,
504485187,22175.0,,,,
701317193,98649.25,,,,
510304838,24008.23,,,,
647775438,34714.0,,,,
784409731,18701.14,,,,
141259389,517632.2511,,,,
639245488,51357.13,,,,
611038688,13861.0,,,,
508188943,48643.68,,,,
379647154,32696.35,,,,
810804825,9670.0,,,,
627562062,32434.0,,,,
266039589,282068.54,,,,
597725466,161201.98,,,,
674946019,29319.37,,,,
596247928,11889.48,,,,
337144633,3936.98,,,,
362108711,15755.53,,,,
153685345,57940.84,,,,
705583846,2145.23,,,,
271054059,110185.04,,,,
275320005,592136.21,,,,
777639408,818.0,,,,
757354960,10507.9,,,,
389696061,16846.02,,,,
390029283,85206.72,,,,
390661077,1845.14,,,,
161885630,45189.56,,,,
680515040,13020.0,,,,
672979678,7999.0,,,,
206962552,122868.71,,,,
306151761,35249.44,,,,
233174302,730696.63,,,,
511732961,25010.94,,,,
428044636,16990.0,,,,
509834976,17278.09,,,,
283207400,29778.76,,,,
539346054,117800.67,,,,
784228696,13668.0,,,,
261533155,4807.12,,,,
553296696,24681.92,,,,
505170692,26994.0,,,,
265257800,261741.7,,,,
724559371,9683.86,,,,
68544000,1852218.8367,,,,
733016123,151629.6,,,,
686546338,70345.34,,,,
758384247,76664.38,,,,
795467037,19922.49,,,,
809030985,117897.04,,,,
297359428,1300.0,,,,
387454991,26262.45,,,,
508815985,320000.0,,,,
562151428,72262.02,,,,
506604973,54425.9,,,,
251500203,362070.98,,,,
754383861,18463.67,,,,
540878152,16685.73,,,,
270317582,14590.71,,,,
160633412,2751099.74,,,,
267757618,33454.32,,,,
260773363,54502.37,,,,
619663393,45240.0,,,,
680375286,18420.77,,,,
730617413,103890.73,,,,
298566591,332346.85,,,,
59653558,332342.86,,,,
620599262,26129.98,,,,
366726569,20237.99,,,,
251125076,3966336.15,,,,
529625401,3930.0,,,,
233605883,203248.11,,,,
511983513,17845.69,,,,
429930850,338.0,,,,
693183425,908.48,,,,
254062691,200.0,,,,
351345984,46490.88,,,,
165211847,198707.8,,,,
510312809,85873.97,,,,
722362047,956.89,,,,
292492561,12224.57,,,,
504159830,29680.29,,,,
705060117,17683.34,,,,
688511574,10603.12,,,,
568963069,75824.39,,,,
523886881,59670.17,,,,
249418524,7022.24,,,,
506944852,17990.0,,,,
394477812,15196.86,,,,
215152011,390984.36,,,,
754015576,17353.86,,,,
748218761,68436.52,,,,
591009608,43941.69,,,,
389478609,59211.0,,,,
425554000,13950.0,,,,
511965319,16615.0,,,,
515771897,12403.0,,,,
808211546,2793.07965,,,,
545757666,4509.66,,,,
155849598,4496.4,,,,
355692042,304.0,Краснодарский край,023,0,003
301405611,421034.85902,Волгоградская область,034,0,003
158944996,7948.08,Краснодарский край,023,0,003
279609076,122120.61,Краснодарский край,023,0,003
347080346,48202.0,Краснодарский край,023,0,003
165181776,15424.01217,Волгоградская область,034,0,003
222724534,53261.38,Краснодарский край,023,0,003
286538361,16403.48,Краснодарский край,023,0,003
222751407,10948.0,Краснодарский край,023,0,003
340639259,116241.89,Краснодарский край,023,0,003
333157092,89000.0,Волгоградская область,034,0,003
124842121,186703.38,Краснодарский край,023,0,003
212801294,54596.76,Краснодарский край,023,0,003
268681584,186560.15,Волгоградская область,034,0,003
302536404,179983.22,Краснодарский край,023,0,003
309652490,2508.8,Краснодарский край,023,0,003
126495799,692148.48,Краснодарский край,023,0,003
279757809,1549027.57,Волгоградская область,034,0,003
