client_id,city_nm,Total_spent
4-1973Z524,Москва,82.0
4-197WSFHJ,Санкт-Петербург,385.0
4-19DRLCPP,Москва,154.0
4-19IVMO53,Краснодар,435.0
4-19KTVQ4H,Москва,157.99
4-19NBZ95Y,Москва,584.8
4-19NBZ95Y,Новосибирск,93.0
4-19NLTCOY,Москва,1360.0
4-19OSC6C6,Казань,133.0
4-19OSC6C6,Москва,329.0
4-19S6RY1Q,Казань,550.0
4-19S6RY1Q,Москва,162.75
4-19S6RY1Q,Ростов-на-Дону,710.0
4-19S6RY1Q,Санкт-Петербург,349.0
4-19TF4XF6,Москва,1999.0
4-1A08YTNW,Москва,2215.55
4-1AEJ7SO8,Челябинск,200.0
4-1ANBEEVY,Санкт-Петербург,374.75
4-1ARIIMZ6,Волгоград,269.7
4-1ARIIMZ6,Москва,462.25
4-1ARIIMZ6,Новосибирск,639.3499999999999
4-1AS2UL5A,Краснодар,72.5
4-1AS2UL5A,Красноярск,19.9
4-1AS2UL5A,Москва,83.5
4-1AS2UL5A,Самара,29.8
4-1AS2UL5A,Санкт-Петербург,113.65
4-1AYYOWBQ,Москва,169.0
4-1B11N5XY,Москва,330.0
4-1B11N5XY,Санкт-Петербург,330.0
4-1B26MD1R,Москва,1788.62
4-1B2Z73C6,Москва,359.7
4-1B3ROBMI,Москва,14.9
4-1B4YOGW8,Москва,1782.0
4-1B5I6NQ2,Нижний Новгород,2279.05
4-1BIN0T10,Нижний Новгород,650.0
4-1BJELMIA,Москва,1499.0
4-1BLIRAB6,Москва,1600.0
4-1BMX68RE,Москва,572.25
4-1BYBUAKB,Москва,399.6
4-1C4UMY5E,Москва,3548.0
4-1CCHICTG,Москва,710.0
4-1CCI9MLS,Москва,1999.0
4-1CDWKIG6,Москва,764.3499999999999
4-1CE884QA,Москва,551.0
4-1CFNC2WK,Санкт-Петербург,1003.0
4-1CG0FH1M,Москва,259.0
4-1CJEXEFY,Санкт-Петербург,849.0
4-1CLKNZFU,Екатеринбург,1651.67
4-1CMRCS9W,Новосибирск,999.0
4-1CP17IDO,Санкт-Петербург,899.0
4-1CTNVFHG,Новосибирск,1599.0
4-1CTNVFHG,Пермь,999.5
4-1CTNVFHG,Санкт-Петербург,725.0
4-1CW5MNZM,Москва,154.0
4-1CWP5ZN4,Москва,369.0
4-1D49D248,Краснодар,43.51
4-1D49D248,Москва,1755.98
4-1D49D248,Новосибирск,69.9
4-1D49D248,Уфа,345.05
4-1D49D248,Челябинск,598.11
4-1D7VY140,Москва,449.7
4-1D900RDP,Санкт-Петербург,22.35
4-1D9PA99L,Москва,129.0
4-1DBD3JRK,Москва,856.24
4-1DD7HTIG,Нижний Новгород,49.75
4-1DERIGVM,Москва,82.0
4-1DI653I9,Санкт-Петербург,282.75
4-1DQU7AND,Москва,435.0
4-1DQU7AND,Санкт-Петербург,217.5
4-1DVE5F1M,Новосибирск,550.0
4-1E0G5B54,Новосибирск,1210.29
4-1E5LV9BV,Москва,154.0
4-1E6OUTO0,Москва,999.0
4-1EC14PYG,Казань,435.0
4-1EHJUOHG,Москва,1648.6
4-1EI24ZEA,Казань,154.0
4-1EI24ZEA,Москва,1999.0
4-1EI24ZEA,Нижний Новгород,360.0
4-1EI24ZEA,Новосибирск,154.0
4-1EKFZS3W,Санкт-Петербург,459.9
4-1EKYQ0KN,Москва,1199.0
4-1EKYQ0KN,Санкт-Петербург,679.0
4-1EQEGX5I,Омск,435.0
4-1EUCXP5M,Москва,162.25
4-1EUF1ZHU,Новосибирск,1299.0
4-1EYZ3P5A,Санкт-Петербург,391.0
4-1F92YDW2,Екатеринбург,1299.0
4-1FILH6OY,Москва,1951.0
4-1FKP4S36,Пермь,399.6
4-1FKP4S36,Санкт-Петербург,550.0
4-1FV7C23C,Москва,259.0
4-1FZJZFW6,Москва,1811.55
4-1G3SE726,Москва,2013.0
4-1G5WUP6Q,Москва,965.0
4-1GLWJ8T8,Екатеринбург,466.87
4-1GOVE857,Пермь,149.01
4-1GWQL1DV,Санкт-Петербург,2968.3
4-1H18PAHA,Москва,2247.3
4-1H4D4EPK,Москва,1999.0
4-1HC4Q2LA,Москва,61.0
4-1HGKY5XP,Екатеринбург,1199.0
4-1HGKY5XP,Москва,340.0
4-1HGKY5XP,Новосибирск,599.0
4-1HGKY5XP,Санкт-Петербург,2813.0
4-1HI9TH7N,Москва,329.0
4-1HJSTIZ6,Санкт-Петербург,2398.0
4-1HK95B5A,Москва,1628.0
4-1HKQ5KFH,Москва,369.75
4-1HOP2LDD,Новосибирск,435.0
4-1HOT9R6X,Санкт-Петербург,100.1
4-1HQJXR0N,Санкт-Петербург,930.0
4-1HV1EPDY,Екатеринбург,2499.0
4-1HV4RD71,Москва,1899.05
4-1HYS6KW3,Москва,653.67
4-1HYS6KW3,Санкт-Петербург,119.8
4-1I0EWMLD,Новосибирск,2094.91
4-1I1YUGFV,Санкт-Петербург,576.8
4-1I3PQUC1,Санкт-Петербург,949.0
4-1I7ZC0J4,Санкт-Петербург,55.72
4-1I84IO00,Москва,1360.0
4-1IHPSKVL,Нижний Новгород,259.0
4-1IJGDC9U,Москва,649.0
4-1IKK0T4G,Москва,1192.47
4-1ILMWAES,Москва,435.0
4-1IN14J16,Пермь,2599.0
4-1INI7V08,Санкт-Петербург,72.5
4-1IOP9C16,Москва,319.2
4-1IY578JC,Москва,2278.0
4-1JA276SN,Екатеринбург,814.0
4-1JDUR4XT,Москва,2199.6
4-1JE6R2MF,Екатеринбург,35.85
4-1JEEPS1T,Новосибирск,202.5
4-1JEEPS1T,Санкт-Петербург,282.75
4-1JF3HQEG,Москва,241.2
4-1JH2DG8Z,Москва,78.18
4-1JIGXDZL,Москва,2358.0
4-1JLP2LE0,Москва,43.5
4-1JLWL40N,Москва,479.2
4-1JQFTP01,Москва,1467.0
4-1JVJIQK3,Москва,736.96
4-1JXAKE9Z,Санкт-Петербург,999.5
4-1JZFAWUO,Москва,687.5
4-1JZX8IVV,Москва,2592.34
4-1K2NHW0L,Москва,181.25
4-1K2XXOHB,Нижний Новгород,360.0
4-1K6A7LPL,Санкт-Петербург,1999.0
4-1K94MIB1,Санкт-Петербург,1304.12
4-1KHA70YH,Санкт-Петербург,148.96
4-1KHUQ0ST,Москва,1999.0
4-1KHX6KHH,Москва,1848.0
4-1KI6E4K3,Москва,249.5
4-1KI6E4K3,Санкт-Петербург,2799.3
4-1KOR9ZF0,Москва,704.0
4-1KOR9ZF0,Санкт-Петербург,99.9
4-1KOR9ZF0,Уфа,181.25
4-1KQY6VUD,Москва,1099.0
4-1KVUOXMZ,Воронеж,119.8
4-1KVUOXMZ,Новосибирск,279.65
4-1KVUOXMZ,Ростов-на-Дону,98.67
4-1KVUOXMZ,Санкт-Петербург,239.25
4-1KZATPU2,Москва,193.0
4-1KZPEKND,Москва,680.0
4-1L1MLEJH,Москва,2479.0
4-1L1S95Y2,Челябинск,26.3
4-1L2H5ITA,Москва,515.0
4-1L2SSI6H,Москва,435.0
4-1L2YQ8MO,Москва,948.0
4-1L2YQ8MO,Санкт-Петербург,679.0
4-1LD0CJWN,Новосибирск,710.0
4-1LFRCE57,Москва,1600.0
4-1LH0YKVH,Москва,119.8
4-1LHGWUEZ,Москва,3790.0
4-1LQE4KOC,Москва,499.0
4-1LRQ3571,Санкт-Петербург,759.6
4-1LXY9W1Z,Москва,471.25
4-1LXY9W1Z,Самара,399.8
4-1LY3X58I,Санкт-Петербург,1999.0
4-1M0BHWLR,Москва,29.0
4-1M1H55ZP,Краснодар,1409.1
4-1M1H55ZP,Омск,82.0
4-1M3LDTDU,Санкт-Петербург,62.25
4-1M3LDTDU,Челябинск,104.75
4-1M5EAFPT,Санкт-Петербург,419.0
4-1M5OGPXZ,Москва,1443.3
4-1M61F6WN,Москва,514.2
4-1M61F6WN,Санкт-Петербург,149.75
4-1M61F6WN,Челябинск,195.0
4-1MA96Y1X,Москва,435.0
4-1MCBQ19T,Красноярск,1199.0
4-1MDW9JKP,Санкт-Петербург,61.0
4-1MJDYGND,Москва,211.65
4-1ML2LV1H,Санкт-Петербург,1299.0
4-1ML6FG73,Санкт-Петербург,499.0
4-1MMUXSO1,Новосибирск,435.0
4-1MOI57KT,Пермь,639.0
4-1MT80GKF,Екатеринбург,54.63
4-1MU17G0J,Санкт-Петербург,55.8
4-1MVQNVNT,Москва,61.6
4-1MVQNVNT,Новосибирск,239.6
4-1MX7ZOP2,Омск,195.0
4-1MX7ZOP2,Санкт-Петербург,349.0
4-1MXO6I0O,Москва,965.0
4-1MXO6I0O,Омск,965.0
4-1MXO6I0O,Санкт-Петербург,965.0
4-1N7U76BL,Новосибирск,266.0
4-1N7U76BL,Санкт-Петербург,299.4
4-1O07JQ7L,Екатеринбург,360.0
4-1O07JQ7L,Казань,392.0
4-1O07JQ7L,Москва,3096.01
4-1O07JQ7L,Новосибирск,710.0
4-1O07JQ7L,Ростов-на-Дону,299.0
4-1O07JQ7L,Самара,133.0
4-1O07JQ7L,Санкт-Петербург,1655.0
4-1O07JQ7L,Челябинск,632.0
4-1O1B1B7S,Новосибирск,729.0
4-1O1QNBZI,Нижний Новгород,432.0
4-1O4GV6RK,Москва,287.1
4-1O9BPJQY,Москва,2058.6
4-1O9IXGWX,Москва,435.0
4-1O9L54J6,Екатеринбург,199.0
4-1OBGPW2I,Москва,1097.0
4-1OBKIKH8,Санкт-Петербург,1030.0
4-1OHOKXRF,Ростов-на-Дону,435.0
4-1OJFOBIW,Воронеж,644.7
4-1OJFOBIW,Екатеринбург,1125.17
4-1OJFOBIW,Казань,191.4
4-1OJFOBIW,Краснодар,550.0
4-1OJFOBIW,Красноярск,329.67
4-1OJFOBIW,Москва,2486.05
4-1OJFOBIW,Нижний Новгород,954.16
4-1OJFOBIW,Пермь,269.85
4-1OJFOBIW,Самара,159.5
4-1OJFOBIW,Санкт-Петербург,524.75
4-1OJFOBIW,Уфа,567.25
4-1OKJT04Q,Москва,25.9
4-1OMP9S6O,Санкт-Петербург,2069.0
4-1ONAGWYE,Москва,515.0
4-1ONRKH31,Москва,555.0
4-1OQ2M5HC,Москва,154.0
4-1OQP2L3M,Москва,218.7
4-1OQP2L3M,Нижний Новгород,218.7
4-1ORYLXQI,Казань,3354.3
4-1OUAE5YZ,Москва,79.9
4-1P1BRYY3,Москва,69.75
4-1P1WG4HH,Санкт-Петербург,1906.51
4-1P90EHN9,Москва,1600.0
4-1P91RZQ4,Москва,3697.0
4-1PADUGPD,Пермь,1287.51
4-1PDEWURL,Москва,1799.0
4-1PFYJ1KX,Москва,1999.0
4-1PFYJ1KX,Новосибирск,2639.34
4-1PNH2U9V,Санкт-Петербург,2976.92
4-1PWXC81L,Челябинск,2463.35
4-1PYLXM39,Москва,977.1
4-1PYLXM39,Омск,324.5
4-1PYLXM39,Санкт-Петербург,82.0
4-1PZERGFF,Нижний Новгород,149.75
4-1Q18KG5W,Москва,899.0
4-1Q1JFDVR,Челябинск,2666.24
4-1Q2F84HQ,Санкт-Петербург,578.0
4-1Q6GZ9YB,Ростов-на-Дону,949.0
4-1QD8HOTF,Екатеринбург,360.63
4-1QE2S62J,Москва,974.35
4-1QG8EN2X,Москва,1293.6
4-1QI3LT19,Москва,1999.0
4-1QJID5DD,Москва,632.0
4-1QJNUAMO,Краснодар,549.0
4-1QR6VQC9,Новосибирск,495.0
4-1QXIMRQ2,Москва,899.0
4-1QZB5FV6,Москва,898.0
4-1QZB5FV6,Ростов-на-Дону,249.0
4-1QZB5FV6,Санкт-Петербург,558.7
4-1RA41X25,Москва,1600.0
4-1RA41X25,Санкт-Петербург,359.7
4-1REXLD9Z,Москва,437.92
4-1RH1YC8D,Санкт-Петербург,1199.0
4-1RHKBDIB,Санкт-Петербург,899.0
4-1RI01ST9,Екатеринбург,43.5
4-1RP0OSB7,Санкт-Петербург,360.0
4-1RPOX21Q,Санкт-Петербург,1687.11
4-1RPZO34Q,Москва,559.6
4-1RUNA3GN,Екатеринбург,2087.4
4-1RUNA3GN,Москва,899.0
4-1RZ302AP,Москва,1599.0
4-1S22H2JH,Москва,1508.0
4-1S4K2CB5,Новосибирск,3897.0
4-1S5U35QZ,Москва,2472.5
4-1S79VS2H,Пермь,465.0
4-1SATK357,Москва,181.25
4-1SEVLD2X,Москва,465.0
4-1SFY13JH,Новосибирск,329.67
4-1SIWO0SX,Москва,985.0
4-1SJFNT1S,Санкт-Петербург,3709.3
4-1SLX1P6Y,Москва,499.0
4-1SMRU1HH,Москва,3005.05
4-1SMRU1HH,Новосибирск,380.4
4-1SMRU1HH,Санкт-Петербург,721.1
4-1SODW343,Москва,1037.0
4-1T7HTDJ9,Ростов-на-Дону,762.0
4-1T8BQ2PW,Екатеринбург,226.85
4-1THH31KV,Москва,199.0
4-1TOV99PF,Пермь,232.5
4-1TRY5BX3,Москва,115.18
4-1TWX7QXG,Москва,1099.0
4-1TXTRRS9,Москва,414.0
4-1U5S1LHG,Волгоград,642.56
4-1U5S1LHG,Москва,679.0
4-1U5S1LHG,Санкт-Петербург,642.56
4-1U7AEPD3,Москва,2399.0
4-1U8PEVXV,Москва,899.0
4-1UCCRVYL,Москва,266.0
4-1UE7Y2F6,Новосибирск,19.5
4-1UK1ZR0F,Москва,483.84
4-1UNUICAK,Воронеж,102.0
4-1UXP6YJZ,Екатеринбург,1329.0
4-1UXP6YJZ,Москва,385.0
4-1UXV68NL,Санкт-Петербург,329.67
4-1UYDG5IV,Москва,80.0
4-1V0IZO3S,Москва,79.9
4-1V19PT3T,Воронеж,330.45
4-1V261SP9,Ростов-на-Дону,174.0
4-1V53MVG9,Казань,390.0
4-1V5ZXB25,Санкт-Петербург,522.5
4-1V68AM65,Москва,2122.75
4-1VOPA4IC,Екатеринбург,354.3
4-1VQZTLF5,Москва,656.0
4-1VS79PIT,Санкт-Петербург,555.0
4-1W6CWGE5,Казань,814.0
4-1WBFKPRH,Новосибирск,61.0
4-1WBVFMLF,Пермь,992.6
4-1WFB6OU6,Краснодар,249.75
4-1WFB6OU6,Москва,149.75
4-1WFB6OU6,Санкт-Петербург,149.75
4-1WG94GRN,Москва,282.75
4-1WKKJH2R,Москва,3179.4
4-1WPVVCER,Москва,1676.56
4-1WUI1JAH,Санкт-Петербург,459.9
4-1WWPTL72,Москва,399.6
4-1WY33SUR,Москва,1600.0
4-1X3CLEZT,Москва,948.0
4-1X50L02V,Уфа,119.8
4-1X56Y992,Краснодар,1199.0
4-1X56Y992,Нижний Новгород,1999.0
4-1X8L7I73,Москва,1628.0
4-1X9YP74F,Нижний Новгород,290.08
4-1XCLCVC1,Москва,59.8
4-1XENAAIY,Волгоград,759.6
4-1XNJYVWF,Москва,288.0
4-1XNJYVWF,Новосибирск,90.0
4-1XU4ZCCV,Москва,2089.5
4-1XZGEQBH,Москва,950.0
4-1Y1RNP4K,Москва,385.0
4-1Y47DIIU,Москва,112.25
4-1Y47DIIU,Самара,162.25
4-1Y47DIIU,Уфа,162.25
4-1YCFZUVL,Москва,599.0
4-1YD3Y5T9,Москва,515.0
4-1YF29MU5,Нижний Новгород,2728.0
4-1YFRE6SX,Воронеж,1999.0
4-1YG9OM4J,Санкт-Петербург,29.01
4-1YM45BAW,Санкт-Петербург,348.76
4-1YMTLA97,Москва,149.75
4-1YNMR8T0,Самара,232.5
4-1YRX29VV,Санкт-Петербург,3775.09
4-1YVTCF3U,Москва,1675.0
4-1YX1ICWH,Москва,937.01
4-1YZG1P15,Москва,2406.0
4-1Z3JPFGT,Москва,133.0
4-1Z4F8W2M,Самара,1455.01
4-1Z4VTDH3,Пермь,360.0
4-1Z4ZW160,Москва,42.9
4-1Z9C0QQF,Воронеж,87.0
4-1Z9C0QQF,Москва,130.5
4-1ZBNFME3,Воронеж,769.3
4-1ZC7ADSR,Москва,322.56
4-1ZCYZ4RP,Москва,1499.0
4-1ZD07DBD,Санкт-Петербург,2238.88
4-1ZD8RFWR,Москва,174.75
4-1ZETDJVH,Екатеринбург,759.6
4-1ZETDJVH,Москва,308.75
4-1ZETDJVH,Самара,46.5
4-1ZFUE6D6,Москва,515.0
4-1ZLSFY6N,Москва,1999.0
4-1ZLZ025G,Москва,764.1
4-1ZPM6GLN,Москва,181.25
4-1ZTMJZK7,Волгоград,14.9
4-1ZTMJZK7,Казань,14.9
4-1ZTMJZK7,Москва,64.7
4-1ZTMJZK7,Санкт-Петербург,129.8
4-1ZZW4ASJ,Казань,2117.72
4-203FRC7R,Москва,434.0
4-20ATLX71,Москва,329.0
4-20DOS01F,Москва,379.62
4-20IVGHAT,Санкт-Петербург,435.0
4-20JY5BLS,Казань,880.0
4-20PF97IN,Красноярск,100.0
4-20ROJK9N,Москва,782.88
4-20SZVAW1,Новосибирск,1929.0
4-20WOBS07,Екатеринбург,1099.0
4-20X15O77,Москва,291.6
4-212V2HXP,Казань,999.0
4-216GFOGN,Екатеринбург,2742.71
4-216GFOGN,Москва,2742.71
4-21CL36SG,Москва,808.6
4-21KUBDP8,Москва,1598.0
4-21MRRLVE,Санкт-Петербург,133.0
4-21MURHW7,Москва,995.0
4-21UDVXKT,Санкт-Петербург,360.0
4-222H2JJP,Красноярск,679.0
4-222QFP3U,Москва,282.75
4-222RZFUP,Москва,179.9
4-227CPIPH,Москва,550.0
4-229JMHON,Пермь,360.0
4-22DRHBZB,Москва,550.0
4-22EJFUXT,Москва,59.85
4-22HVNHNN,Красноярск,128.75
4-22J9RNPI,Санкт-Петербург,1512.43
4-22JQJHYY,Москва,1000.0
4-22M4NDHZ,Москва,880.77
4-232P4HGT,Москва,360.0
4-235U8RS5,Санкт-Петербург,189.28
4-238T6UJ7,Нижний Новгород,217.5
4-23AF92N5,Москва,806.65
4-23COSOCN,Воронеж,239.6
4-23COSOCN,Екатеринбург,154.75
4-23COSOCN,Москва,359.65
4-23COSOCN,Нижний Новгород,154.75
4-23GOGMFW,Екатеринбург,79.8
4-23GOGMFW,Самара,399.6
4-23GOGMFW,Санкт-Петербург,274.6
4-23HXJFUP,Красноярск,359.6
4-23HXJFUP,Москва,329.0
4-23HXJFUP,Нижний Новгород,100.58
4-23HXJFUP,Пермь,55.61
4-23HXJFUP,Санкт-Петербург,192.01
4-23IU50MX,Москва,847.0
4-23J0LBR1,Москва,270.0
4-23J7INK7,Москва,80.0
4-23JNTGMT,Москва,2548.0
4-23KJQSYR,Омск,358.0
4-23KJQSYR,Уфа,79.9
4-23N6T9JS,Москва,349.0
4-23OUNDT5,Москва,299.25
4-23OUNDT5,Нижний Новгород,358.0
4-23PMVA2U,Москва,1339.34
4-23PMVA2U,Ростов-на-Дону,999.5
4-23POBLC5,Москва,2479.0
4-23WHJVJZ,Санкт-Петербург,2522.7
4-23Y6ES3D,Москва,806.65
4-2424QKLQ,Пермь,584.35
4-246E082D,Екатеринбург,680.0
4-24A1RV9K,Санкт-Петербург,699.0
4-24BR3YCW,Новосибирск,515.0
4-24IO8TAE,Москва,282.75
4-24NC1IY5,Волгоград,144.0
4-24NC1IY5,Москва,1134.65
4-24NC1IY5,Новосибирск,179.85
4-24NC1IY5,Самара,69.8
4-24NC1IY5,Санкт-Петербург,143.11
4-24NC1IY5,Уфа,108.75
4-24NC1IY5,Челябинск,597.1
4-24OVY6Q7,Москва,77.0
4-24PB7TAB,Москва,679.0
4-FZQ766J,Москва,319.6
4-FZSDA13,Москва,1957.6
4-G0AJ4WN,Красноярск,2479.0
4-G32OEUJ,Москва,323.68
4-G3FWPFD,Москва,435.0
4-GBJX08V,Москва,75.39
4-GC7KZEP,Екатеринбург,580.0
4-GC7KZEP,Красноярск,359.8
4-GC7KZEP,Москва,929.5
4-GHA7W6Z,Москва,487.2
4-GHA7W6Z,Новосибирск,232.5
4-GHA7W6Z,Санкт-Петербург,59.9
4-GJ4X7YV,Москва,179.85
4-GJOK753,Нижний Новгород,680.0
4-GK4GLX9,Москва,435.0
4-GSZ23WD,Челябинск,329.67
4-GT1EASB,Москва,903.0
4-GW2AXAO,Москва,2319.25
4-GY1S30D,Москва,581.0
4-GY1S30D,Санкт-Петербург,379.0
4-H0P02KZ,Москва,2479.0
4-H15DIUF,Санкт-Петербург,3099.0
4-H5ZWW6L,Москва,855.0
4-H6HI2RU,Санкт-Петербург,1269.9
4-H787YIR,Москва,299.85
4-HJYJ2IF,Волгоград,2639.34
4-HULBT1P,Санкт-Петербург,199.0
4-HUO2UAF,Москва,195.0
4-HWFC3AV,Екатеринбург,499.0
4-HYYCAG1,Пермь,25.8
4-HZJY8WD,Москва,391.0
4-I9KPSIF,Москва,555.0
4-IBK76EX,Санкт-Петербург,515.0
4-IBWI0YF,Санкт-Петербург,1239.0
4-ICY8XGR,Москва,420.0
4-IDOGV9T,Новосибирск,288.0
4-IFUCF95,Москва,360.0
4-IFUCF95,Санкт-Петербург,725.0
4-IH9QQIJ,Москва,435.0
4-IH9QQIJ,Санкт-Петербург,87.25
4-IKRDIM5,Самара,712.0
4-INWAOU7,Москва,1340.0
4-IZ81CR3,Екатеринбург,25.98
4-J61YXFB,Москва,90.0
4-J8ZMU9F,Москва,1555.5
4-JF1GEEJ,Нижний Новгород,39.9
4-JGCN1SS,Москва,950.0
4-JGCN1SS,Санкт-Петербург,180.0
4-JIEOYH7,Москва,399.1
4-JP664ZD,Москва,1099.0
4-JQTHUIJ,Санкт-Петербург,49.51
4-JWOCJCL,Москва,1493.0
4-JXIXKK1,Москва,1194.66
4-K2TQHAP,Санкт-Петербург,278.9
4-K3NG1DH,Санкт-Петербург,2479.0
4-KBMKMSB,Уфа,524.25
4-KBMKMSB,Челябинск,315.0
4-KCITFK5,Москва,1291.91
4-KEF56Y5,Москва,903.25
4-KEF56Y5,Санкт-Петербург,465.0
4-KHYALZB,Волгоград,329.0
4-KHYALZB,Воронеж,248.1
4-KHYALZB,Екатеринбург,687.29
4-KHYALZB,Казань,242.95
4-KHYALZB,Краснодар,533.25
4-KHYALZB,Красноярск,201.63
4-KHYALZB,Нижний Новгород,554.7
4-KHYALZB,Новосибирск,831.6
4-KHYALZB,Омск,412.2
4-KHYALZB,Пермь,823.5
4-KHYALZB,Ростов-на-Дону,579.6800000000001
4-KHYALZB,Самара,269.4
4-KHYALZB,Санкт-Петербург,3290.89
4-KHYALZB,Челябинск,180.0
4-KNFNY8T,Москва,881.25
4-KTNF8IB,Санкт-Петербург,345.05
4-KWAKTP6,Москва,129.8
4-KWAKTP6,Новосибирск,211.85
4-KWAKTP6,Самара,1129.5
4-L24J5A6,Казань,558.88
4-L24J5A6,Санкт-Петербург,360.0
4-L2L97G3,Санкт-Петербург,1159.2
4-L4OUPTF,Москва,503.72
4-L8KCMWT,Москва,749.0
4-LBGJIRB,Санкт-Петербург,537.6
4-LJJD1WN,Санкт-Петербург,1288.0
4-LMUQ793,Санкт-Петербург,696.0
4-LN0IIRD,Самара,1162.0
4-LNPCXJA,Москва,79.9
4-LQI87E5,Москва,435.01
4-LZAV72S,Екатеринбург,643.55
4-M02ELH3,Москва,799.0
4-M0A0MI3,Краснодар,599.0
4-M68Y3QJ,Москва,87.0
4-M737MP7,Воронеж,599.6
4-M737MP7,Нижний Новгород,719.2
4-M737MP7,Санкт-Петербург,404.55
4-MCDOYRV,Москва,278.9
4-MCSEG39,Нижний Новгород,699.0
4-MDJU19V,Нижний Новгород,299.5
4-MRKC3QD,Воронеж,259.0
4-MRKC3QD,Екатеринбург,878.0
4-MRKC3QD,Красноярск,259.0
4-MRKC3QD,Москва,1544.15
4-MRKC3QD,Санкт-Петербург,1339.0
4-MRKC3QD,Уфа,3108.0
4-MRKC3QD,Челябинск,259.0
4-MSIB2E0,Москва,550.0
4-MT28MR3,Москва,610.0
4-MT28MR3,Челябинск,360.0
